index,id,gender,year,major_type,major_color,style,country
445,6079,Men,2010,Tshirts,Grey,嘻哈风服装,India
446,12960,Men,2019,Sports Shoes,White,朋克风服装,Canada
447,29321,Men,2012,Tshirts,Black,嘻哈风服装,United States of America
448,9031,Men,2018,Casual Shoes,Tan,民族风服装,United States of America
449,6845,Unisex,2011,Shoe Laces,Black,学院风服装,Italy
450,18466,Women,2017,Perfume and Body Mist,White,洛丽塔风服装,England
451,26369,Women,2010,Shirts,Blue,简约风服装,Canada
452,33489,Men,2009,Shirts,Green,朋克风服装,France
453,59056,Women,2012,Casual Shoes,Blue,简约风服装,Argentina
454,15379,Men,2015,Casual Shoes,Black,街头风服装,Argentina
455,45409,Women,2017,Flats,Black,民族风服装,Russia
456,56822,Men,2015,Trousers,Beige,简约风服装,Canada
457,58184,Women,2013,Handbags,Beige,简约风服装,India
458,40947,Boys,2017,Tshirts,Red,民族风服装,China
459,39381,Men,2013,Jeans,Black,简约风服装,Canada
460,15977,Men,2014,Shirts,Red,简约风服装,United States of America
461,32769,Men,2013,Tshirts,Blue,嘻哈风服装,Germany
462,10439,Men,2014,Tshirts,Brown,嘻哈风服装,Canada
463,59264,Women,2016,Watches,White,田园风服装,United States of America
464,14099,Women,2014,Tops,Pink,简约风服装,Brazil
465,1852,Men,2019,Tshirts,Blue,嘻哈风服装,China
466,30802,Men,2014,Shirts,Blue,嘻哈风服装,India
467,51009,Women,2017,Bra,Rose,简约风服装,United States of America
468,29113,Women,2013,Socks,White,民族风服装,United States of America
469,7399,Men,2018,Formal Shoes,Black,朋克风服装,England
470,26967,Women,2012,Tops,Navy Blue,欧美风服装,Brazil
471,27089,Women,2015,Kurtas,Brown,通勤风服装,United States of America
472,48124,Women,2014,Belts,Brown,嘻哈风服装,United States of America
473,9203,Men,2009,Sports Shoes,Black,朋克风服装,China
474,51835,Women,2013,Briefs,Red,简约风服装,South Africa
475,3739,Men,2010,Caps,Blue,民族风服装,Brazil
476,19786,Men,2016,Tshirts,Navy Blue,嘻哈风服装,United States of America
477,44948,Men,2015,Sports Shoes,Black,中性风服装,Argentina
478,24091,Men,2010,Tshirts,Navy Blue,嘻哈风服装,India
479,57563,Women,2017,Lipstick,Brown,通勤风服装,Canada
480,33026,Women,2012,Kurtas,Pink,民族风服装,United States of America
481,41406,Women,2009,Tshirts,Pink,简约风服装,France
482,11376,Women,2010,Tops,Grey,简约风服装,China
483,25143,Women,2015,Clutches,Silver,街头风服装,Canada
484,44174,Women,2017,Fragrance Gift Set,White,街头风服装,India
485,5253,Unisex,2015,Duffel Bag,Grey,朋克风服装,Singapore
486,20431,Women,2015,Wallets,Brown,田园风服装,United States of America
487,14604,Men,2011,Socks,Green,民族风服装,United States of America
488,4381,Men,2018,Tshirts,Blue,简约风服装,Australia
489,46623,Unisex,2012,Backpacks,Black,嘻哈风服装,Canada
490,19927,Men,2009,Sandals,Grey,朋克风服装,Germany
491,7504,Women,2018,Tshirts,Pink,嘻哈风服装,Thailand
492,22366,Men,2018,Tshirts,White,简约风服装,Russia
493,3998,Men,2018,Flip Flops,Black,简约风服装,Singapore
494,51694,Unisex,2016,Sunglasses,Brown,欧美风服装,Canada
495,16153,Men,2010,Formal Shoes,Black,朋克风服装,Canada
496,17081,Women,2015,Wallets,Blue,田园风服装,England
497,50746,Men,2018,Formal Shoes,Black,朋克风服装,Canada
498,34203,Men,2013,Track Pants,Charcoal,简约风服装,Mexico
499,55234,Women,2019,Foundation and Primer,Skin,街头风服装,Canada
500,13421,Men,2011,Tshirts,Black,简约风服装,Brazil
501,27614,Men,2013,Trousers,Beige,简约风服装,United States of America
502,22154,Men,2018,Formal Shoes,Black,民族风服装,Canada
503,16361,Men,2014,Shirts,Maroon,简约风服装,Canada
504,46411,Men,2010,Sweatshirts,Black,朋克风服装,Argentina
505,7736,Men,2011,Caps,Red,民族风服装,United States of America
506,34031,Boys,2015,Shirts,Blue,简约风服装,Australia
507,50574,Men,2016,Trunk,Charcoal,简约风服装,United States of America
508,22968,Unisex,2010,Backpacks,Black,嘻哈风服装,Thailand
509,3396,Women,2015,Handbags,Blue,民族风服装,Korea
510,31543,Men,2012,Tshirts,Navy Blue,简约风服装,Thailand
511,55006,Women,2017,Lip Gloss,Copper,田园风服装,Canada
512,19329,Men,2010,Casual Shoes,Brown,朋克风服装,United States of America
513,13613,Men,2016,Innerwear Vests,Red,简约风服装,Thailand
514,27426,Women,2015,Shorts,Grey Melange,简约风服装,United States of America
515,2244,Women,2010,Tshirts,Black,简约风服装,Canada
516,43163,Men,2012,Watches,White,田园风服装,Japan
517,33214,Women,2014,Tunics,Black,民族风服装,United States of America
518,10096,Women,2009,Sports Shoes,Blue,民族风服装,India
519,11144,Men,2014,Shirts,Black,通勤风服装,United States of America
520,25371,Men,2016,Innerwear Vests,Maroon,简约风服装,Singapore
521,20603,Women,2015,Handbags,Black,简约风服装,United States of America
522,58719,Women,2013,Kurtas,Off White,通勤风服装,Canada
523,11978,Men,2018,Sandals,Navy Blue,朋克风服装,Italy
524,36766,Men,2016,Watches,Black,民族风服装,Argentina
525,45294,Women,2012,Watches,Black,田园风服装,United States of America
526,52223,Women,2010,Necklace and Chains,White,田园风服装,China
527,34455,Women,2013,Heels,Black,朋克风服装,Italy
528,6280,Men,2009,Tshirts,Pink,嘻哈风服装,Argentina
529,46075,Men,2014,Belts,Black,民族风服装,France
530,35587,Men,2013,Sandals,Brown,简约风服装,Canada
531,7352,Men,2010,Tshirts,Purple,嘻哈风服装,United States of America
532,27042,Women,2012,Clutches,Black,民族风服装,India
533,2620,Men,2010,Tshirts,Blue,嘻哈风服装,Italy
534,43507,Men,2009,Tshirts,Maroon,嘻哈风服装,India
535,28836,Women,2012,Kurtas,Multi,民族风服装,South Africa
536,31127,Girls,2019,Dresses,Black,洛丽塔风服装,Spain
537,26190,Men,2017,Perfume and Body Mist,Blue,欧美风服装,India
538,55462,Women,2017,Lipstick,Purple,洛丽塔风服装,Canada
539,11520,Women,2014,Jeans,Black,简约风服装,Brazil
540,25715,Unisex,2013,Caps,Blue,民族风服装,India
541,41250,Men,2013,Belts,Brown,民族风服装,United States of America
542,40382,Women,2014,Tops,Pink,街头风服装,Canada
543,38298,Men,2009,Wallets,Brown,朋克风服装,South Africa
544,57335,Women,2015,Bra,White,简约风服装,China
545,52647,Women,2009,Handbags,Black,田园风服装,Argentina
546,20267,Women,2015,Heels,Black,朋克风服装,United States of America
547,14052,Men,2018,Shirts,White,通勤风服装,United States of America
548,53795,Men,2014,Tshirts,Black,嘻哈风服装,Canada
549,44722,Women,2013,Flip Flops,Orange,通勤风服装,England
550,5405,Men,2011,Sports Shoes,White,朋克风服装,Thailand
551,39178,Women,2009,Kurtas,Blue,简约风服装,China
552,32590,Women,2012,Shorts,Brown,简约风服装,France
553,11712,Men,2011,Shirts,Blue,通勤风服装,China
554,25527,Women,2013,Shirts,Green,简约风服装,Canada
555,57107,Women,2012,Tops,Olive,简约风服装,United States of America
556,20869,Men,2009,Sandals,Brown,朋克风服装,Germany
557,33442,Women,2016,Handbags,Teal,简约风服装,India
558,58973,Women,2017,Perfume and Body Mist,Pink,可爱系服装,South Africa
559,52475,Women,2015,Bath Robe,White,民族风服装,Canada
560,39944,Men,2013,Casual Shoes,Grey,民族风服装,United States of America
561,21187,Men,2010,Flip Flops,Yellow,简约风服装,Spain
562,36130,Men,2012,Casual Shoes,Grey,街头风服装,United States of America
563,44510,Unisex,2015,Casual Shoes,Black,朋克风服装,Canada
564,20055,Women,2010,Mufflers,Grey,朋克风服装,United States of America
565,50322,Women,2017,Kurtas,Black,欧美风服装,United States of America
566,28238,Men,2017,Deodorant,Black,街头风服装,United States of America
567,13879,Men,2018,Shirts,Red,简约风服装,England
568,47395,Women,2014,Handbags,Green,田园风服装,Canada
569,46247,Women,2010,Tunics,Pink,简约风服装,South Africa
570,7160,Women,2011,Tunics,Purple,简约风服装,Russia
571,22702,Women,2019,Casual Shoes,Beige,简约风服装,Canada
572,8914,Men,2019,Sports Shoes,White,民族风服装,Canada
573,16537,Men,2011,Caps,Blue,民族风服装,India
574,43735,Women,2009,Bangle,Gold,可爱系服装,United States of America
575,13045,Women,2010,Flats,Maroon,民族风服装,United States of America
576,27270,Women,2014,Kurtas,Maroon,通勤风服装,Thailand
577,12197,Men,2013,Tshirts,Orange,简约风服装,United States of America
578,55650,Women,2015,Heels,Multi,通勤风服装,Australia
579,31315,Women,2013,Kurtas,Brown,通勤风服装,India
580,6274,Women,2018,Tshirts,Green,简约风服装,Japan
581,47153,Girls,2018,Capris,Pink,可爱系服装,China
582,17623,Men,2014,Track Pants,Grey,简约风服装,China
583,48927,Women,2009,Ring,Silver,朋克风服装,Spain
584,51036,Women,2017,Nightdress,Lime Green,简约风服装,United States of America
585,26958,Women,2010,Shirts,Teal,简约风服装,Canada
586,46081,Men,2012,Sandals,Navy Blue,朋克风服装,Brazil
587,35573,Men,2013,Flip Flops,Blue,民族风服装,Brazil
588,13283,Men,2014,Shirts,Blue,百搭系服装,China
589,54544,Men,2010,Sports Shoes,Black,朋克风服装,United States of America
590,30001,Women,2016,Watches,White,学院风服装,Argentina
591,29910,Men,2013,Watches,Black,民族风服装,Brazil
592,3706,Men,2011,Tshirts,Grey,简约风服装,United States of America
593,26164,Men,2018,Trousers,Grey,通勤风服装,Thailand
594,55496,Women,2017,Lip Gloss,Pink,街头风服装,United States of America
595,56213,Women,2016,Earrings,Gold,简约风服装,England
596,15948,Men,2019,Ties,Burgundy,通勤风服装,Canada
597,40376,Women,2019,Tops,Yellow,简约风服装,United States of America
598,24633,Women,2009,Flip Flops,Pink,民族风服装,Singapore
599,10406,Women,2011,Dresses,Grey,简约风服装,Canada
600,4523,Men,2018,Sports Shoes,Blue,民族风服装,Russia
601,45604,Men,2009,Formal Shoes,Brown,朋克风服装,Germany
602,15174,Men,2013,Tshirts,Yellow,简约风服装,Singapore
603,21341,Men,2016,Sunglasses,Steel,朋克风服装,Italy
604,53761,Men,2015,Tshirts,Green,简约风服装,Germany
605,37224,Women,2012,Shirts,Purple,通勤风服装,China
606,32564,Women,2014,Trousers,Orange,民族风服装,Canada
607,56021,Women,2017,Lipstick,Mauve,街头风服装,United States of America
608,24401,Women,2009,Kurtas,Brown,简约风服装,United States of America
609,10634,Men,2017,Formal Shoes,Black,朋克风服装,United States of America
610,40144,Girls,2010,Tops,Pink,民族风服装,China
611,58987,Women,2017,Deodorant,Lavender,洛丽塔风服装,United States of America
612,59069,Women,2017,Bra,White,简约风服装,Canada
613,15346,Men,2009,Tshirts,Black,嘻哈风服装,India
614,52481,Women,2015,Baby Dolls,Pink,简约风服装,Argentina
615,21173,Women,2011,Shirts,Grey,简约风服装,Canada
616,4711,Unisex,2016,Watches,Black,田园风服装,India
617,40978,Boys,2010,Tshirts,Red,民族风服装,Spain
618,14294,Men,2018,Tshirts,Black,简约风服装,South Africa
619,17411,Men,2019,Sports Shoes,White,街头风服装,Russia
620,9832,Women,2011,Tshirts,Orange,民族风服装,Russia
621,23624,Girls,2010,Tops,White,民族风服装,Germany
622,6046,Men,2009,Shirts,Green,简约风服装,Brazil
623,34693,Girls,2009,Shorts,Pink,可爱系服装,France
624,47361,Women,2012,Handbags,Black,简约风服装,Argentina
625,7194,Women,2011,Tops,White,简约风服装,United States of America
626,51204,Women,2017,Bra,Peach,简约风服装,Canada
627,30233,Men,2015,Casual Shoes,White,街头风服装,Mexico
628,48329,Women,2019,Handbags,Purple,民族风服装,United States of America
629,18459,Men,2017,Deodorant,White,简约风服装,England
630,27284,Women,2009,Kurtas,Brown,简约风服装,Brazil
631,12163,Women,2018,Leggings,Purple,简约风服装,India
632,42613,Women,2016,Jewellery Set,Gold,民族风服装,India
633,3534,Women,2010,Tshirts,Black,嘻哈风服装,India
634,24065,Men,2009,Shirts,Green,中性风服装,Canada
635,10250,Women,2015,Handbags,Brown,田园风服装,United States of America
636,57597,Women,2017,Lipstick,Pink,朋克风服装,Russia
637,40520,Men,2016,Watches,Cream,通勤风服装,England
638,1607,Men,2010,Track Pants,Blue,简约风服装,United States of America
639,11382,Women,2011,Tshirts,Grey,简约风服装,Canada
640,44180,Women,2017,Perfume and Body Mist,White,街头风服装,Thailand
641,37472,Men,2016,Watches,Grey,民族风服装,Russia
642,53137,Women,2015,Flats,Brown,通勤风服装,Australia
643,15722,Men,2011,Sports Shoes,Grey,中性风服装,Canada
644,4375,Men,2010,Tshirts,Navy Blue,嘻哈风服装,Korea
645,35325,Women,2016,Earrings,Silver,田园风服装,India
646,22392,Women,2011,Tops,White,通勤风服装,Australia
647,51660,Men,2016,Watches,Black,田园风服装,Mexico
648,17075,Women,2015,Belts,Navy Blue,田园风服装,Korea
649,23240,Women,2018,Kurtas,Blue,嘻哈风服装,Mexico
650,6422,Unisex,2010,Casual Shoes,Black,街头风服装,India
651,18801,Men,2018,Belts,Brown,朋克风服装,Australia
652,26732,Women,2017,Deodorant,Purple,洛丽塔风服装,Canada
653,12507,Men,2018,Casual Shoes,Black,民族风服装,China
654,31785,Women,2019,Tops,Navy Blue,简约风服装,Germany
655,3150,Men,2010,Sports Shoes,Black,民族风服装,United States of America
656,17849,Women,2009,Tshirts,Grey,嘻哈风服装,Canada
657,29548,Men,2010,Tshirts,Navy Blue,嘻哈风服装,Spain
658,42879,Women,2013,Clutches,Black,田园风服装,Italy
659,16395,Men,2011,Shirts,Black,田园风服装,Germany
660,51452,Women,2009,Tops,White,简约风服装,Singapore
661,6610,Men,2018,Tshirts,White,简约风服装,Korea
662,47537,Women,2013,Flats,Brown,田园风服装,Brazil
663,17247,Men,2009,Tshirts,Blue,嘻哈风服装,Spain
664,23072,Men,2014,Trousers,Navy Blue,简约风服装,India
665,42045,Men,2012,Casual Shoes,Yellow,朋克风服装,India
666,3362,Men,2014,Tshirts,Black,嘻哈风服装,England
667,12735,Unisex,2011,Caps,Black,民族风服装,India
668,54120,Women,2017,Flats,Beige,简约风服装,Canada
669,30465,Women,2014,Bra,Black,简约风服装,Brazil
670,9658,Men,2010,Shirts,Maroon,简约风服装,Argentina
671,43197,Women,2016,Watches,Grey,街头风服装,Russia
672,38608,Men,2012,Tshirts,Grey,嘻哈风服装,Russia
673,24257,Men,2018,Casual Shoes,Navy Blue,中性风服装,United States of America
674,10062,Men,2011,Tshirts,Grey,嘻哈风服装,Thailand
675,56677,Men,2013,Watches,White,田园风服装,Japan
676,25385,Men,2016,Briefs,Navy Blue,简约风服装,England
677,32332,Men,2016,Watches,Steel,田园风服装,Korea
678,5095,Men,2014,Tshirts,Blue,嘻哈风服装,Italy
679,37640,Women,2012,Clutches,Red,中性风服装,Thailand
680,4147,Women,2011,Sports Shoes,White,街头风服装,Canada
681,36792,Men,2016,Watches,Black,学院风服装,United States of America
682,45260,Men,2016,Watches,Black,田园风服装,Korea
683,15510,Men,2019,Casual Shoes,Charcoal,朋克风服装,Russia
684,21725,Men,2010,Sweatshirts,Navy Blue,嘻哈风服装,Spain
685,34038,Boys,2018,Shirts,Red,民族风服装,United States of America
686,43956,Women,2018,Sports Sandals,Purple,通勤风服装,Australia
687,28467,Women,2012,Tshirts,Rust,嘻哈风服装,France
688,16368,Men,2019,Trousers,Charcoal,简约风服装,United States of America
689,42884,Women,2015,Clutches,Beige,田园风服装,United States of America
690,55833,Women,2017,Highlighter and Blush,Skin,街头风服装,India
691,46418,Men,2016,Watches,Olive,洛丽塔风服装,Canada
692,48582,Men,2010,Bracelet,Steel,民族风服装,Thailand
693,30498,Women,2014,Bra,Brown,街头风服装,United States of America
694,8777,Men,2011,Shirts,Blue,嘻哈风服装,Australia
695,19320,Unisex,2014,Backpacks,Pink,嘻哈风服装,Spain
696,25378,Men,2016,Innerwear Vests,Beige,简约风服装,Mexico
697,4986,Men,2010,Tshirts,Red,嘻哈风服装,United States of America
698,39727,Women,2014,Shirts,Blue,简约风服装,Singapore
699,57758,Women,2017,Face Wash and Cleanser,White,学院风服装,Thailand
700,5854,Women,2010,Handbags,Pink,简约风服装,Brazil
701,11971,Men,2018,Sports Shoes,White,民族风服装,Russia
702,5068,Men,2016,Watches,Blue,嘻哈风服装,United States of America
703,39515,Unisex,2014,Laptop Bag,Brown,田园风服装,Italy
704,45893,Men,2013,Watches,Black,欧美风服装,Korea
705,44941,Men,2013,Formal Shoes,Black,朋克风服装,Russia
706,24098,Men,2009,Sandals,Black,简约风服装,Australia
707,4388,Men,2009,Tshirts,Green,嘻哈风服装,Germany
708,58522,Unisex,2015,Travel Accessory,Rust,简约风服装,Korea
709,28655,Men,2018,Sports Shoes,White,中性风服装,Singapore
710,2843,Men,2011,Tshirts,Pink,嘻哈风服装,China
711,17088,Women,2015,Wallets,Brown,民族风服装,Thailand
712,3991,Men,2014,Tshirts,White,嘻哈风服装,Brazil
713,29787,Men,2013,Tshirts,White,嘻哈风服装,Germany
714,9497,Men,2009,Sandals,Black,朋克风服装,France
715,13428,Men,2010,Tshirts,White,简约风服装,Canada
716,19112,Men,2016,Tshirts,Grey,嘻哈风服装,Italy
717,16966,Men,2014,Sports Shoes,Black,朋克风服装,China
718,49662,Women,2013,Sunglasses,Black,欧美风服装,India
719,20860,Women,2012,Sunglasses,Black,简约风服装,India
720,32599,Women,2010,Tops,Black,简约风服装,Canada
721,39171,Women,2009,Kurtas,Pink,简约风服装,Italy
722,36905,Men,2016,Watches,Black,朋克风服装,United States of America
723,57932,Men,2015,Tshirts,White,简约风服装,England
724,58146,Unisex,2009,Backpacks,Black,嘻哈风服装,China
725,40985,Boys,2018,Tshirts,White,民族风服装,Italy
